Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
PL,,1,Employment change,,1309.693,Employment status,Employee,2008–2010,Education,Low,employment status,education
PL,,1,Employment change,,-141153.8,Employment status,Self employed,2008–2010,Education,Low,employment status,education
PL,,1,Employment change,,-23213.05,Contractual status,Employee,2008–2010,Education,Low,contractual status,education
PL,,1,Employment change,,24522.74,Contractual status,Self employed ,2008–2010,Education,Low,contractual status,education
PL,,1,Employment change,,3820.292,Sector,Agriculture,2008–2010,Education,Low,sector,education
PL,,1,Employment change,,3817.103,Sector,Manufacturing/utilties,2008–2010,Education,Low,sector,education
PL,,1,Employment change,,17479.67,Sector,Construction,2008–2010,Education,Low,sector,education
PL,,2,Employment change,,-72190.69,All,All,2008–2010,Education,Mid-low,all,education
PL,,2,Employment change,,-3165.311,Gender,Male,2008–2010,Education,Mid-low,gender,education
PL,,2,Employment change,,-69025.38,Gender,Female,2008–2010,Education,Mid-low,gender,education
PL,,2,Employment change,,-90730.26,Working hours,Full time,2008–2010,Education,Mid-low,working hours,education
PL,,2,Employment change,,18539.57,Working hours,Part time,2008–2010,Education,Mid-low,working hours,education
PL,,2,Employment change,,-109857.1,Employment status,Employee,2008–2010,Education,Mid-low,employment status,education
PL,,2,Employment change,,32446.28,Employment status,Self employed,2008–2010,Education,Mid-low,employment status,education
PL,,2,Employment change,,-54376.69,Contractual status,Agriculture,2008–2010,Education,Mid-low,contractual status,education
PL,,2,Employment change,,-55480.38,Contractual status,Manufacturing/utilties,2008–2010,Education,Mid-low,contractual status,education
PL,,2,Employment change,,45098.89,Sector,Agriculture,2008–2010,Education,Mid-low,sector,education
PL,,2,Employment change,,-134626.2,Sector,Manufacturing/utilties,2008–2010,Education,Mid-low,sector,education
PL,,2,Employment change,,32664.97,Sector,Construction,2008–2010,Education,Mid-low,sector,education
PL,,3,Employment change,,29564.72,All,All,2008–2010,Education,Mid,all,education
PL,,3,Employment change,,-71615.19,Gender,Male,2008–2010,Education,Mid,gender,education
PL,,3,Employment change,,101179.9,Gender,Female,2008–2010,Education,Mid,gender,education
PL,,3,Employment change,,-5309.375,Working hours,Full time,2008–2010,Education,Mid,working hours,education
PL,,3,Employment change,,34874.1,Working hours,Part time,2008–2010,Education,Mid,working hours,education
PL,,3,Employment change,,-924.1795,Employment status,Employee,2008–2010,Education,Mid,employment status,education
PL,,3,Employment change,,36206.91,Employment status,Self employed,2008–2010,Education,Mid,employment status,education
PL,,3,Employment change,,-30460.61,Contractual status,Construction,2008–2010,Education,Mid,contractual status,education
PL,,3,Employment change,,29536.43,Contractual status,All,2008–2010,Education,Mid,contractual status,education
PL,,3,Employment change,,132635.7,Sector,Agriculture,2008–2010,Education,Mid,sector,education
PL,,3,Employment change,,-117255.7,Sector,Manufacturing/utilties,2008–2010,Education,Mid,sector,education
PL,,3,Employment change,,6618.395,Sector,Construction,2008–2010,Education,Mid,sector,education
PL,,4,Employment change,,91606.05,All,All,2008–2010,Education,Mid-high,all,education
PL,,4,Employment change,,94322.07,Gender,Male,2008–2010,Education,Mid-high,gender,education
PL,,4,Employment change,,-2716.022,Gender,Female,2008–2010,Education,Mid-high,gender,education
PL,,4,Employment change,,63849.05,Working hours,Full time,2008–2010,Education,Mid-high,working hours,education
PL,,4,Employment change,,27756.99,Working hours,Part time,2008–2010,Education,Mid-high,working hours,education
PL,,4,Employment change,,97303.48,Employment status,Employee,2008–2010,Education,Mid-high,employment status,education
PL,,4,Employment change,,-9618.868,Employment status,Self employed,2008–2010,Education,Mid-high,employment status,education
PL,,4,Employment change,,40976.94,Contractual status,Male,2008–2010,Education,Mid-high,contractual status,education
PL,,4,Employment change,,56326.55,Contractual status,Female,2008–2010,Education,Mid-high,contractual status,education
PL,,4,Employment change,,69470.44,Sector,Agriculture,2008–2010,Education,Mid-high,sector,education
PL,,4,Employment change,,27253.28,Sector,Manufacturing/utilties,2008–2010,Education,Mid-high,sector,education
PL,,4,Employment change,,-845.3805,Sector,Construction,2008–2010,Education,Mid-high,sector,education
PL,,5,Employment change,,404427.3,All,All,2008–2010,Education,High,all,education
PL,,5,Employment change,,111539.8,Gender,Male,2008–2010,Education,High,gender,education
PL,,5,Employment change,,292887.6,Gender,Female,2008–2010,Education,High,gender,education
PL,,5,Employment change,,364655.4,Working hours,Full time,2008–2010,Education,High,working hours,education
PL,,5,Employment change,,39771.94,Working hours,Part time,2008–2010,Education,High,working hours,education
PL,,5,Employment change,,342409,Employment status,Employee,2008–2010,Education,High,employment status,education
PL,,5,Employment change,,57005.76,Employment status,Self employed,2008–2010,Education,High,employment status,education
PL,,5,Employment change,,290055.5,Contractual status,Full time,2008–2010,Education,High,contractual status,education
PL,,5,Employment change,,52353.49,Contractual status,Full time,2008–2010,Education,High,contractual status,education
PL,,5,Employment change,,358991.5,Sector,Agriculture,2008–2010,Education,High,sector,education
PL,,5,Employment change,,11883.46,Sector,Manufacturing/utilties,2008–2010,Education,High,sector,education
PL,,5,Employment change,,30383.15,Sector,Construction,2008–2010,Education,High,sector,education
PL,,1,Employment change,,-79500.47,All,All,2008–2010,Broad job quality,Low,all,broad job quality
PL,,1,Employment change,,-29270.14,Gender,Male,2008–2010,Broad job quality,Low,gender,broad job quality
PL,,1,Employment change,,-50230.33,Gender,Female,2008–2010,Broad job quality,Low,gender,broad job quality
PL,,1,Employment change,,-92517.33,Working hours,Full time,2008–2010,Broad job quality,Low,working hours,broad job quality
PL,,1,Employment change,,13016.87,Working hours,Part time,2008–2010,Broad job quality,Low,working hours,broad job quality
PL,,1,Employment change,,-79824.04,Employment status,Employee,2008–2010,Broad job quality,Low,employment status,broad job quality
PL,,1,Employment change,,-4801.5,Employment status,Self employed,2008–2010,Broad job quality,Low,employment status,broad job quality
PL,,1,Employment change,,-68125.45,Contractual status,Employee,2008–2010,Broad job quality,Low,contractual status,broad job quality
PL,,1,Employment change,,-11698.59,Contractual status,Self employed ,2008–2010,Broad job quality,Low,contractual status,broad job quality
PL,,1,Employment change,,23865.03,Sector,Agriculture,2008–2010,Broad job quality,Low,sector,broad job quality
PL,,1,Employment change,,-88176.46,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Low,sector,broad job quality
PL,,1,Employment change,,5311.267,Sector,Construction,2008–2010,Broad job quality,Low,sector,broad job quality
PL,,2,Employment change,,-157742.6,All,All,2008–2010,Broad job quality,Mid-low,all,broad job quality
PL,,2,Employment change,,-26126.75,Gender,Male,2008–2010,Broad job quality,Mid-low,gender,broad job quality
PL,,2,Employment change,,-131615.8,Gender,Female,2008–2010,Broad job quality,Mid-low,gender,broad job quality
PL,,2,Employment change,,-101138.5,Working hours,Full time,2008–2010,Broad job quality,Mid-low,working hours,broad job quality
PL,,2,Employment change,,-56604.02,Working hours,Part time,2008–2010,Broad job quality,Mid-low,working hours,broad job quality
PL,,2,Employment change,,-16549.25,Employment status,Employee,2008–2010,Broad job quality,Mid-low,employment status,broad job quality
PL,,2,Employment change,,-121795.1,Employment status,Self employed,2008–2010,Broad job quality,Mid-low,employment status,broad job quality
PL,,2,Employment change,,-14453.28,Contractual status,Agriculture,2008–2010,Broad job quality,Mid-low,contractual status,broad job quality
PL,,2,Employment change,,-2095.966,Contractual status,Manufacturing/utilties,2008–2010,Broad job quality,Mid-low,contractual status,broad job quality
PL,,2,Employment change,,21568.8,Sector,Agriculture,2008–2010,Broad job quality,Mid-low,sector,broad job quality
PL,,2,Employment change,,-63395.38,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Mid-low,sector,broad job quality
PL,,2,Employment change,,51159.56,Sector,Construction,2008–2010,Broad job quality,Mid-low,sector,broad job quality
PL,,3,Employment change,,97301.46,All,All,2008–2010,Broad job quality,Mid,all,broad job quality
PL,,3,Employment change,,-15433.9,Gender,Male,2008–2010,Broad job quality,Mid,gender,broad job quality
PL,,3,Employment change,,112735.4,Gender,Female,2008–2010,Broad job quality,Mid,gender,broad job quality
PL,,3,Employment change,,69699.64,Working hours,Full time,2008–2010,Broad job quality,Mid,working hours,broad job quality
PL,,3,Employment change,,27601.82,Working hours,Part time,2008–2010,Broad job quality,Mid,working hours,broad job quality
PL,,3,Employment change,,48993.14,Employment status,Employee,2008–2010,Broad job quality,Mid,employment status,broad job quality
PL,,3,Employment change,,50025.16,Employment status,Self employed,2008–2010,Broad job quality,Mid,employment status,broad job quality
PL,,3,Employment change,,20746.87,Contractual status,Construction,2008–2010,Broad job quality,Mid,contractual status,broad job quality
PL,,3,Employment change,,28246.27,Contractual status,All,2008–2010,Broad job quality,Mid,contractual status,broad job quality
PL,,3,Employment change,,158112.7,Sector,Agriculture,2008–2010,Broad job quality,Mid,sector,broad job quality
PL,,3,Employment change,,-59579.39,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Mid,sector,broad job quality
PL,,3,Employment change,,-5531.597,Sector,Construction,2008–2010,Broad job quality,Mid,sector,broad job quality
PL,,4,Employment change,,96348.65,All,All,2008–2010,Broad job quality,Mid-high,all,broad job quality
PL,,4,Employment change,,41393.3,Gender,Male,2008–2010,Broad job quality,Mid-high,gender,broad job quality
PL,,4,Employment change,,54955.35,Gender,Female,2008–2010,Broad job quality,Mid-high,gender,broad job quality
PL,,4,Employment change,,67010.23,Working hours,Full time,2008–2010,Broad job quality,Mid-high,working hours,broad job quality
PL,,4,Employment change,,29338.41,Working hours,Part time,2008–2010,Broad job quality,Mid-high,working hours,broad job quality
PL,,4,Employment change,,88925.13,Employment status,Employee,2008–2010,Broad job quality,Mid-high,employment status,broad job quality
PL,,4,Employment change,,1294.777,Employment status,Self employed,2008–2010,Broad job quality,Mid-high,employment status,broad job quality
PL,,4,Employment change,,33868.59,Contractual status,Male,2008–2010,Broad job quality,Mid-high,contractual status,broad job quality
PL,,4,Employment change,,55056.54,Contractual status,Female,2008–2010,Broad job quality,Mid-high,contractual status,broad job quality
PL,,4,Employment change,,88888.42,Sector,Agriculture,2008–2010,Broad job quality,Mid-high,sector,broad job quality
PL,,4,Employment change,,-1551.895,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Mid-high,sector,broad job quality
PL,,4,Employment change,,19530.52,Sector,Construction,2008–2010,Broad job quality,Mid-high,sector,broad job quality
PL,,5,Employment change,,343795.9,All,All,2008–2010,Broad job quality,High,all,broad job quality
PL,,5,Employment change,,119732.2,Gender,Male,2008–2010,Broad job quality,High,gender,broad job quality
PL,,5,Employment change,,224063.7,Gender,Female,2008–2010,Broad job quality,High,gender,broad job quality
PL,,5,Employment change,,305582.1,Working hours,Full time,2008–2010,Broad job quality,High,working hours,broad job quality
PL,,5,Employment change,,38213.83,Working hours,Part time,2008–2010,Broad job quality,High,working hours,broad job quality
PL,,5,Employment change,,297810.6,Employment status,Employee,2008–2010,Broad job quality,High,employment status,broad job quality
PL,,5,Employment change,,44025.75,Employment status,Self employed,2008–2010,Broad job quality,High,employment status,broad job quality
PL,,5,Employment change,,249565.2,Contractual status,Full time,2008–2010,Broad job quality,High,contractual status,broad job quality
PL,,5,Employment change,,48245.46,Contractual status,Full time,2008–2010,Broad job quality,High,contractual status,broad job quality
PL,,5,Employment change,,316610.5,Sector,Agriculture,2008–2010,Broad job quality,High,sector,broad job quality
PL,,5,Employment change,,680.5142,Sector,Manufacturing/utilties,2008–2010,Broad job quality,High,sector,broad job quality
PL,,5,Employment change,,14532.35,Sector,Construction,2008–2010,Broad job quality,High,sector,broad job quality
PT,,1,Employment change,,-69065.5,All,All,2008–2010,Job-wage,Low,all,job-wage
PT,,1,Employment change,,281.67,Gender,Male,2008–2010,Job-wage,Low,gender,job-wage
PT,,1,Employment change,,-69347.17,Gender,Female,2008–2010,Job-wage,Low,gender,job-wage
PT,,1,Employment change,,-54037.95,Working hours,Full time,2008–2010,Job-wage,Low,working hours,job-wage
PT,,1,Employment change,,-15027.55,Working hours,Part time,2008–2010,Job-wage,Low,working hours,job-wage
PT,,1,Employment change,,-52772.22,Employment status,Employee,2008–2010,Job-wage,Low,employment status,job-wage
PT,,1,Employment change,,-13613.42,Employment status,Self employed,2008–2010,Job-wage,Low,employment status,job-wage
PT,,1,Employment change,,-45492.48,Contractual status,Employee,2008–2010,Job-wage,Low,contractual status,job-wage
PT,,1,Employment change,,-7279.74,Contractual status,Self employed ,2008–2010,Job-wage,Low,contractual status,job-wage
PT,,1,Employment change,,-27928.06,Sector,Agriculture,2008–2010,Job-wage,Low,sector,job-wage
PT,,1,Employment change,,-36331.07,Sector,Manufacturing/utilties,2008–2010,Job-wage,Low,sector,job-wage
PT,,1,Employment change,,256.0068,Sector,Construction,2008–2010,Job-wage,Low,sector,job-wage
PT,,2,Employment change,,-4721.31,All,All,2008–2010,Job-wage,Mid-low,all,job-wage
PT,,2,Employment change,,-13928.29,Gender,Male,2008–2010,Job-wage,Mid-low,gender,job-wage
PT,,2,Employment change,,9206.984,Gender,Female,2008–2010,Job-wage,Mid-low,gender,job-wage
PT,,2,Employment change,,-3031.558,Working hours,Full time,2008–2010,Job-wage,Mid-low,working hours,job-wage
PT,,2,Employment change,,-1689.752,Working hours,Part time,2008–2010,Job-wage,Mid-low,working hours,job-wage
PT,,2,Employment change,,10807.17,Employment status,Employee,2008–2010,Job-wage,Mid-low,employment status,job-wage
PT,,2,Employment change,,-12989.96,Employment status,Self employed,2008–2010,Job-wage,Mid-low,employment status,job-wage
PT,,2,Employment change,,7463.858,Contractual status,Agriculture,2008–2010,Job-wage,Mid-low,contractual status,job-wage
PT,,2,Employment change,,3343.31,Contractual status,Manufacturing/utilties,2008–2010,Job-wage,Mid-low,contractual status,job-wage
PT,,2,Employment change,,23693.44,Sector,Agriculture,2008–2010,Job-wage,Mid-low,sector,job-wage
PT,,2,Employment change,,-6258.702,Sector,Manufacturing/utilties,2008–2010,Job-wage,Mid-low,sector,job-wage
PT,,2,Employment change,,-19962.37,Sector,Construction,2008–2010,Job-wage,Mid-low,sector,job-wage
PT,,3,Employment change,,-123622.4,All,All,2008–2010,Job-wage,Mid,all,job-wage
PT,,3,Employment change,,-130390.4,Gender,Male,2008–2010,Job-wage,Mid,gender,job-wage
PT,,3,Employment change,,6767.907,Gender,Female,2008–2010,Job-wage,Mid,gender,job-wage
PT,,3,Employment change,,-119961.8,Working hours,Full time,2008–2010,Job-wage,Mid,working hours,job-wage
PT,,3,Employment change,,-3660.612,Working hours,Part time,2008–2010,Job-wage,Mid,working hours,job-wage
PT,,3,Employment change,,-85229.57,Employment status,Employee,2008–2010,Job-wage,Mid,employment status,job-wage
PT,,3,Employment change,,-34312.39,Employment status,Self employed,2008–2010,Job-wage,Mid,employment status,job-wage
PT,,3,Employment change,,-50284.02,Contractual status,Construction,2008–2010,Job-wage,Mid,contractual status,job-wage
PT,,3,Employment change,,-34945.55,Contractual status,All,2008–2010,Job-wage,Mid,contractual status,job-wage
PT,,3,Employment change,,-21981.86,Sector,Agriculture,2008–2010,Job-wage,Mid,sector,job-wage
PT,,3,Employment change,,-13163.55,Sector,Manufacturing/utilties,2008–2010,Job-wage,Mid,sector,job-wage
PT,,3,Employment change,,-89334.66,Sector,Construction,2008–2010,Job-wage,Mid,sector,job-wage
PT,,4,Employment change,,-43373.09,All,All,2008–2010,Job-wage,Mid-high,all,job-wage
PT,,4,Employment change,,-34836.7,Gender,Male,2008–2010,Job-wage,Mid-high,gender,job-wage
PT,,4,Employment change,,-8536.386,Gender,Female,2008–2010,Job-wage,Mid-high,gender,job-wage
PT,,4,Employment change,,-42197.17,Working hours,Full time,2008–2010,Job-wage,Mid-high,working hours,job-wage
PT,,4,Employment change,,-1175.918,Working hours,Part time,2008–2010,Job-wage,Mid-high,working hours,job-wage
PT,,4,Employment change,,-3673.609,Employment status,Employee,2008–2010,Job-wage,Mid-high,employment status,job-wage
PT,,4,Employment change,,-41950.34,Employment status,Self employed,2008–2010,Job-wage,Mid-high,employment status,job-wage
PT,,4,Employment change,,23551.58,Contractual status,Male,2008–2010,Job-wage,Mid-high,contractual status,job-wage
PT,,4,Employment change,,-27225.19,Contractual status,Female,2008–2010,Job-wage,Mid-high,contractual status,job-wage
PT,,4,Employment change,,-25750.32,Sector,Agriculture,2008–2010,Job-wage,Mid-high,sector,job-wage
PT,,4,Employment change,,-26296.11,Sector,Manufacturing/utilties,2008–2010,Job-wage,Mid-high,sector,job-wage
PT,,4,Employment change,,10906.85,Sector,Construction,2008–2010,Job-wage,Mid-high,sector,job-wage
PT,,5,Employment change,,12680.49,All,All,2008–2010,Job-wage,High,all,job-wage
PT,,5,Employment change,,94.7081,Gender,Male,2008–2010,Job-wage,High,gender,job-wage
PT,,5,Employment change,,12585.78,Gender,Female,2008–2010,Job-wage,High,gender,job-wage
PT,,5,Employment change,,26864.09,Working hours,Full time,2008–2010,Job-wage,High,working hours,job-wage
PT,,5,Employment change,,-14183.6,Working hours,Part time,2008–2010,Job-wage,High,working hours,job-wage
PT,,5,Employment change,,6675.199,Employment status,Employee,2008–2010,Job-wage,High,employment status,job-wage
PT,,5,Employment change,,5645.567,Employment status,Self employed,2008–2010,Job-wage,High,employment status,job-wage
PT,,5,Employment change,,-20548.92,Contractual status,Full time,2008–2010,Job-wage,High,contractual status,job-wage
PT,,5,Employment change,,27224.12,Contractual status,Full time,2008–2010,Job-wage,High,contractual status,job-wage
PT,,5,Employment change,,-3994.879,Sector,Agriculture,2008–2010,Job-wage,High,sector,job-wage
PT,,5,Employment change,,3339.841,Sector,Manufacturing/utilties,2008–2010,Job-wage,High,sector,job-wage
PT,,5,Employment change,,14277.38,Sector,Construction,2008–2010,Job-wage,High,sector,job-wage
PT,,1,Employment change,,-178833.5,All,All,2008–2010,Education,Low,all,education
PT,,1,Employment change,,-94471.21,Gender,Male,2008–2010,Education,Low,gender,education
PT,,1,Employment change,,-84362.3,Gender,Female,2008–2010,Education,Low,gender,education
PT,,1,Employment change,,-159311.9,Working hours,Full time,2008–2010,Education,Low,working hours,education
PT,,1,Employment change,,-19521.6,Working hours,Part time,2008–2010,Education,Low,working hours,education
PT,,1,Employment change,,-147777.7,Employment status,Employee,2008–2010,Education,Low,employment status,education
PT,,1,Employment change,,-25429.33,Employment status,Self employed,2008–2010,Education,Low,employment status,education
PT,,1,Employment change,,-97922.43,Contractual status,Employee,2008–2010,Education,Low,contractual status,education
PT,,1,Employment change,,-49855.25,Contractual status,Self employed ,2008–2010,Education,Low,contractual status,education
PT,,1,Employment change,,-40574.56,Sector,Agriculture,2008–2010,Education,Low,sector,education
PT,,1,Employment change,,-47028.43,Sector,Manufacturing/utilties,2008–2010,Education,Low,sector,education
PT,,1,Employment change,,-77994.04,Sector,Construction,2008–2010,Education,Low,sector,education
PT,,2,Employment change,,-27463.41,All,All,2008–2010,Education,Mid-low,all,education
PT,,2,Employment change,,-49540.94,Gender,Male,2008–2010,Education,Mid-low,gender,education
PT,,2,Employment change,,22077.54,Gender,Female,2008–2010,Education,Mid-low,gender,education
PT,,2,Employment change,,-26736.58,Working hours,Full time,2008–2010,Education,Mid-low,working hours,education
PT,,2,Employment change,,-726.828,Working hours,Part time,2008–2010,Education,Mid-low,working hours,education
PT,,2,Employment change,,1104.701,Employment status,Employee,2008–2010,Education,Mid-low,employment status,education
PT,,2,Employment change,,-30322.32,Employment status,Self employed,2008–2010,Education,Mid-low,employment status,education
PT,,2,Employment change,,7206.025,Contractual status,Agriculture,2008–2010,Education,Mid-low,contractual status,education
PT,,2,Employment change,,-6101.324,Contractual status,Manufacturing/utilties,2008–2010,Education,Mid-low,contractual status,education
PT,,2,Employment change,,1080.287,Sector,Agriculture,2008–2010,Education,Mid-low,sector,education
PT,,2,Employment change,,-17270.43,Sector,Manufacturing/utilties,2008–2010,Education,Mid-low,sector,education
PT,,2,Employment change,,-18602.91,Sector,Construction,2008–2010,Education,Mid-low,sector,education
PT,,3,Employment change,,-41615.17,All,All,2008–2010,Education,Mid,all,education
PT,,3,Employment change,,-31864.01,Gender,Male,2008–2010,Education,Mid,gender,education
PT,,3,Employment change,,-9751.155,Gender,Female,2008–2010,Education,Mid,gender,education
PT,,3,Employment change,,-40719.87,Working hours,Full time,2008–2010,Education,Mid,working hours,education
PT,,3,Employment change,,-895.2928,Working hours,Part time,2008–2010,Education,Mid,working hours,education
PT,,3,Employment change,,-4276.738,Employment status,Employee,2008–2010,Education,Mid,employment status,education
PT,,3,Employment change,,-34192.76,Employment status,Self employed,2008–2010,Education,Mid,employment status,education
PT,,3,Employment change,,-10959.49,Contractual status,Construction,2008–2010,Education,Mid,contractual status,education
PT,,3,Employment change,,6682.751,Contractual status,All,2008–2010,Education,Mid,contractual status,education
PT,,3,Employment change,,-32997.56,Sector,Agriculture,2008–2010,Education,Mid,sector,education
PT,,3,Employment change,,2952.463,Sector,Manufacturing/utilties,2008–2010,Education,Mid,sector,education
PT,,3,Employment change,,-11216.3,Sector,Construction,2008–2010,Education,Mid,sector,education
PT,,4,Employment change,,31952.46,All,All,2008–2010,Education,Mid-high,all,education
PT,,4,Employment change,,21431.72,Gender,Male,2008–2010,Education,Mid-high,gender,education
PT,,4,Employment change,,10520.74,Gender,Female,2008–2010,Education,Mid-high,gender,education
PT,,4,Employment change,,41083.08,Working hours,Full time,2008–2010,Education,Mid-high,working hours,education
PT,,4,Employment change,,-9130.62,Working hours,Part time,2008–2010,Education,Mid-high,working hours,education
PT,,4,Employment change,,33945.74,Employment status,Employee,2008–2010,Education,Mid-high,employment status,education
PT,,4,Employment change,,-2996.668,Employment status,Self employed,2008–2010,Education,Mid-high,employment status,education
PT,,4,Employment change,,32401.12,Contractual status,Male,2008–2010,Education,Mid-high,contractual status,education
PT,,4,Employment change,,1544.612,Contractual status,Female,2008–2010,Education,Mid-high,contractual status,education
PT,,4,Employment change,,24450.34,Sector,Agriculture,2008–2010,Education,Mid-high,sector,education
PT,,4,Employment change,,-614.8908,Sector,Manufacturing/utilties,2008–2010,Education,Mid-high,sector,education
PT,,4,Employment change,,9070.724,Sector,Construction,2008–2010,Education,Mid-high,sector,education
PT,,5,Employment change,,-12226.49,All,All,2008–2010,Education,High,all,education
PT,,5,Employment change,,-24911.72,Gender,Male,2008–2010,Education,High,gender,education
PT,,5,Employment change,,12685.23,Gender,Female,2008–2010,Education,High,gender,education
PT,,5,Employment change,,-6763.393,Working hours,Full time,2008–2010,Education,High,working hours,education
PT,,5,Employment change,,-5463.097,Working hours,Part time,2008–2010,Education,High,working hours,education
PT,,5,Employment change,,-6658.399,Employment status,Employee,2008–2010,Education,High,employment status,education
PT,,5,Employment change,,-4894.375,Employment status,Self employed,2008–2010,Education,High,employment status,education
PT,,5,Employment change,,-15504.55,Contractual status,Full time,2008–2010,Education,High,contractual status,education
PT,,5,Employment change,,8846.156,Contractual status,Full time,2008–2010,Education,High,contractual status,education
PT,,5,Employment change,,-7427.248,Sector,Agriculture,2008–2010,Education,High,sector,education
PT,,5,Employment change,,-16710.59,Sector,Manufacturing/utilties,2008–2010,Education,High,sector,education
PT,,5,Employment change,,14885.73,Sector,Construction,2008–2010,Education,High,sector,education
PT,,1,Employment change,,-134248.4,All,All,2008–2010,Broad job quality,Low,all,broad job quality
PT,,1,Employment change,,-100613.3,Gender,Male,2008–2010,Broad job quality,Low,gender,broad job quality
PT,,1,Employment change,,-33635.11,Gender,Female,2008–2010,Broad job quality,Low,gender,broad job quality
PT,,1,Employment change,,-114577.7,Working hours,Full time,2008–2010,Broad job quality,Low,working hours,broad job quality
PT,,1,Employment change,,-19670.72,Working hours,Part time,2008–2010,Broad job quality,Low,working hours,broad job quality
PT,,1,Employment change,,-104606.3,Employment status,Employee,2008–2010,Broad job quality,Low,employment status,broad job quality
PT,,1,Employment change,,-34607.52,Employment status,Self employed,2008–2010,Broad job quality,Low,employment status,broad job quality
PT,,1,Employment change,,-63782.69,Contractual status,Employee,2008–2010,Broad job quality,Low,contractual status,broad job quality
PT,,1,Employment change,,-40823.59,Contractual status,Self employed ,2008–2010,Broad job quality,Low,contractual status,broad job quality
PT,,1,Employment change,,-16690.88,Sector,Agriculture,2008–2010,Broad job quality,Low,sector,broad job quality
PT,,1,Employment change,,-20360.84,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Low,sector,broad job quality
PT,,1,Employment change,,-104856.8,Sector,Construction,2008–2010,Broad job quality,Low,sector,broad job quality
PT,,2,Employment change,,-51686.39,All,All,2008–2010,Broad job quality,Mid-low,all,broad job quality
PT,,2,Employment change,,-17465.27,Gender,Male,2008–2010,Broad job quality,Mid-low,gender,broad job quality
PT,,2,Employment change,,-34221.12,Gender,Female,2008–2010,Broad job quality,Mid-low,gender,broad job quality
PT,,2,Employment change,,-60881.94,Working hours,Full time,2008–2010,Broad job quality,Mid-low,working hours,broad job quality
PT,,2,Employment change,,9195.554,Working hours,Part time,2008–2010,Broad job quality,Mid-low,working hours,broad job quality
PT,,2,Employment change,,-19653.81,Employment status,Employee,2008–2010,Broad job quality,Mid-low,employment status,broad job quality
PT,,2,Employment change,,-23388.08,Employment status,Self employed,2008–2010,Broad job quality,Mid-low,employment status,broad job quality
PT,,2,Employment change,,-18490.63,Contractual status,Agriculture,2008–2010,Broad job quality,Mid-low,contractual status,broad job quality
PT,,2,Employment change,,-1163.176,Contractual status,Manufacturing/utilties,2008–2010,Broad job quality,Mid-low,contractual status,broad job quality
PT,,2,Employment change,,-16173.59,Sector,Agriculture,2008–2010,Broad job quality,Mid-low,sector,broad job quality
PT,,2,Employment change,,-25001.26,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Mid-low,sector,broad job quality
PT,,2,Employment change,,7961.315,Sector,Construction,2008–2010,Broad job quality,Mid-low,sector,broad job quality
PT,,3,Employment change,,-39669.66,All,All,2008–2010,Broad job quality,Mid,all,broad job quality
PT,,3,Employment change,,-31373.36,Gender,Male,2008–2010,Broad job quality,Mid,gender,broad job quality
PT,,3,Employment change,,-8296.303,Gender,Female,2008–2010,Broad job quality,Mid,gender,broad job quality
PT,,3,Employment change,,-34509.25,Working hours,Full time,2008–2010,Broad job quality,Mid,working hours,broad job quality
PT,,3,Employment change,,-5160.407,Working hours,Part time,2008–2010,Broad job quality,Mid,working hours,broad job quality
PT,,3,Employment change,,-18319.65,Employment status,Employee,2008–2010,Broad job quality,Mid,employment status,broad job quality
PT,,3,Employment change,,-18747.69,Employment status,Self employed,2008–2010,Broad job quality,Mid,employment status,broad job quality
PT,,3,Employment change,,-6700.997,Contractual status,Construction,2008–2010,Broad job quality,Mid,contractual status,broad job quality
PT,,3,Employment change,,-11618.65,Contractual status,All,2008–2010,Broad job quality,Mid,contractual status,broad job quality
PT,,3,Employment change,,-27647.84,Sector,Agriculture,2008–2010,Broad job quality,Mid,sector,broad job quality
PT,,3,Employment change,,-2064.246,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Mid,sector,broad job quality
PT,,3,Employment change,,-9812.237,Sector,Construction,2008–2010,Broad job quality,Mid,sector,broad job quality
PT,,4,Employment change,,-129.1628,All,All,2008–2010,Broad job quality,Mid-high,all,broad job quality
PT,,4,Employment change,,-16118.67,Gender,Male,2008–2010,Broad job quality,Mid-high,gender,broad job quality
PT,,4,Employment change,,15989.51,Gender,Female,2008–2010,Broad job quality,Mid-high,gender,broad job quality
PT,,4,Employment change,,13520.21,Working hours,Full time,2008–2010,Broad job quality,Mid-high,working hours,broad job quality
PT,,4,Employment change,,-13649.37,Working hours,Part time,2008–2010,Broad job quality,Mid-high,working hours,broad job quality
PT,,4,Employment change,,19004.15,Employment status,Employee,2008–2010,Broad job quality,Mid-high,employment status,broad job quality
PT,,4,Employment change,,-20218.19,Employment status,Self employed,2008–2010,Broad job quality,Mid-high,employment status,broad job quality
PT,,4,Employment change,,19276.96,Contractual status,Male,2008–2010,Broad job quality,Mid-high,contractual status,broad job quality
