Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
SK,wage,3,Employment change,"Female,11_19",50008,Gender,Female,2011–2019,Job-wage,Mid,female,job-wage
SK,wage,4,Employment change,"Female,11_19",1923,Gender,Female,2011–2019,Job-wage,Mid-high,female,job-wage
SK,wage,5,Employment change,"Female,11_19",3514,Gender,Female,2011–2019,Job-wage,High,female,job-wage
EU27,educ,1,Employment change,"Female,11_19",-903699,Gender,Female,2011–2019,Education,Low,female,education
EU27,educ,2,Employment change,"Female,11_19",420846,Gender,Female,2011–2019,Education,Mid-low,female,education
EU27,educ,3,Employment change,"Female,11_19",674990,Gender,Female,2011–2019,Education,Mid,female,education
EU27,educ,4,Employment change,"Female,11_19",1930916,Gender,Female,2011–2019,Education,Mid-high,female,education
EU27,educ,5,Employment change,"Female,11_19",3880284,Gender,Female,2011–2019,Education,High,female,education
EU27,jobq,1,Employment change,"Female,11_19",350522,Gender,Female,2011–2019,Broad job quality,Low,female,broad job quality
EU27,jobq,2,Employment change,"Female,11_19",9476,Gender,Female,2011–2019,Broad job quality,Mid-low,female,broad job quality
EU27,jobq,3,Employment change,"Female,11_19",1488094,Gender,Female,2011–2019,Broad job quality,Mid,female,broad job quality
EU27,jobq,4,Employment change,"Female,11_19",1549772,Gender,Female,2011–2019,Broad job quality,Mid-high,female,broad job quality
EU27,jobq,5,Employment change,"Female,11_19",2605473,Gender,Female,2011–2019,Broad job quality,High,female,broad job quality
EU27,wage,1,Employment change,"Female,11_19",-257882,Gender,Female,2011–2019,Job-wage,Low,female,job-wage
EU27,wage,2,Employment change,"Female,11_19",230624,Gender,Female,2011–2019,Job-wage,Mid-low,female,job-wage
EU27,wage,3,Employment change,"Female,11_19",1355830,Gender,Female,2011–2019,Job-wage,Mid,female,job-wage
EU27,wage,4,Employment change,"Female,11_19",1507433,Gender,Female,2011–2019,Job-wage,Mid-high,female,job-wage
EU27,wage,5,Employment change,"Female,11_19",3167333,Gender,Female,2011–2019,Job-wage,High,female,job-wage
AT,educ,1,Employment change,"Female,19_24",-22587,Gender,Female,2019–2024,Education,Low,female,education
AT,educ,2,Employment change,"Female,19_24",-24648,Gender,Female,2019–2024,Education,Mid-low,female,education
AT,educ,3,Employment change,"Female,19_24",3379,Gender,Female,2019–2024,Education,Mid,female,education
AT,educ,4,Employment change,"Female,19_24",31767,Gender,Female,2019–2024,Education,Mid-high,female,education
AT,educ,5,Employment change,"Female,19_24",90656,Gender,Female,2019–2024,Education,High,female,education
AT,jobq,1,Employment change,"Female,19_24",-28246,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
AT,jobq,2,Employment change,"Female,19_24",-13860,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
AT,jobq,3,Employment change,"Female,19_24",18438,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
AT,jobq,4,Employment change,"Female,19_24",30852,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
AT,jobq,5,Employment change,"Female,19_24",71382,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
AT,wage,1,Employment change,"Female,19_24",-32598,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
AT,wage,2,Employment change,"Female,19_24",392,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
AT,wage,3,Employment change,"Female,19_24",-796,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
AT,wage,4,Employment change,"Female,19_24",40426,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
AT,wage,5,Employment change,"Female,19_24",71142,Gender,Female,2019–2024,Job-wage,High,female,job-wage
BE,educ,1,Employment change,"Female,19_24",-5023,Gender,Female,2019–2024,Education,Low,female,education
BE,educ,2,Employment change,"Female,19_24",1041,Gender,Female,2019–2024,Education,Mid-low,female,education
BE,educ,3,Employment change,"Female,19_24",12699,Gender,Female,2019–2024,Education,Mid,female,education
BE,educ,4,Employment change,"Female,19_24",47292,Gender,Female,2019–2024,Education,Mid-high,female,education
BE,educ,5,Employment change,"Female,19_24",52733,Gender,Female,2019–2024,Education,High,female,education
BE,jobq,1,Employment change,"Female,19_24",19249,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
BE,jobq,2,Employment change,"Female,19_24",8091,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
BE,jobq,3,Employment change,"Female,19_24",-2281,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
BE,jobq,4,Employment change,"Female,19_24",15076,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
BE,jobq,5,Employment change,"Female,19_24",68607,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
BE,wage,1,Employment change,"Female,19_24",7795,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
BE,wage,2,Employment change,"Female,19_24",3608,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
BE,wage,3,Employment change,"Female,19_24",-6178,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
BE,wage,4,Employment change,"Female,19_24",65528,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
BE,wage,5,Employment change,"Female,19_24",37989,Gender,Female,2019–2024,Job-wage,High,female,job-wage
BG,educ,1,Employment change,"Female,19_24",-20388,Gender,Female,2019–2024,Education,Low,female,education
BG,educ,2,Employment change,"Female,19_24",-20118,Gender,Female,2019–2024,Education,Mid-low,female,education
BG,educ,3,Employment change,"Female,19_24",-30247,Gender,Female,2019–2024,Education,Mid,female,education
BG,educ,4,Employment change,"Female,19_24",11586,Gender,Female,2019–2024,Education,Mid-high,female,education
BG,educ,5,Employment change,"Female,19_24",5796,Gender,Female,2019–2024,Education,High,female,education
BG,jobq,1,Employment change,"Female,19_24",-23047,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
BG,jobq,2,Employment change,"Female,19_24",-28580,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
BG,jobq,3,Employment change,"Female,19_24",-17033,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
BG,jobq,4,Employment change,"Female,19_24",1911,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
BG,jobq,5,Employment change,"Female,19_24",13377,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
BG,wage,1,Employment change,"Female,19_24",-37148,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
BG,wage,2,Employment change,"Female,19_24",-40022,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
BG,wage,3,Employment change,"Female,19_24",14100,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
BG,wage,4,Employment change,"Female,19_24",-7740,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
BG,wage,5,Employment change,"Female,19_24",17438,Gender,Female,2019–2024,Job-wage,High,female,job-wage
CY,educ,1,Employment change,"Female,19_24",3587,Gender,Female,2019–2024,Education,Low,female,education
CY,educ,2,Employment change,"Female,19_24",-364,Gender,Female,2019–2024,Education,Mid-low,female,education
CY,educ,3,Employment change,"Female,19_24",904,Gender,Female,2019–2024,Education,Mid,female,education
CY,educ,4,Employment change,"Female,19_24",13842,Gender,Female,2019–2024,Education,Mid-high,female,education
CY,educ,5,Employment change,"Female,19_24",15113,Gender,Female,2019–2024,Education,High,female,education
CY,jobq,1,Employment change,"Female,19_24",-1657,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
CY,jobq,2,Employment change,"Female,19_24",-1651,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
CY,jobq,3,Employment change,"Female,19_24",10934,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
CY,jobq,4,Employment change,"Female,19_24",11178,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
CY,jobq,5,Employment change,"Female,19_24",14277,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
CY,wage,1,Employment change,"Female,19_24",3599,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
CY,wage,2,Employment change,"Female,19_24",2069,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
CY,wage,3,Employment change,"Female,19_24",1403,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
CY,wage,4,Employment change,"Female,19_24",13791,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
CY,wage,5,Employment change,"Female,19_24",12220,Gender,Female,2019–2024,Job-wage,High,female,job-wage
CZ,educ,1,Employment change,"Female,19_24",-48408,Gender,Female,2019–2024,Education,Low,female,education
CZ,educ,2,Employment change,"Female,19_24",-16665,Gender,Female,2019–2024,Education,Mid-low,female,education
CZ,educ,3,Employment change,"Female,19_24",-44545,Gender,Female,2019–2024,Education,Mid,female,education
CZ,educ,4,Employment change,"Female,19_24",-12920,Gender,Female,2019–2024,Education,Mid-high,female,education
CZ,educ,5,Employment change,"Female,19_24",102134,Gender,Female,2019–2024,Education,High,female,education
CZ,jobq,1,Employment change,"Female,19_24",-61365,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
CZ,jobq,2,Employment change,"Female,19_24",3004,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
CZ,jobq,3,Employment change,"Female,19_24",-15275,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
CZ,jobq,4,Employment change,"Female,19_24",5975,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
CZ,jobq,5,Employment change,"Female,19_24",47258,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
CZ,wage,1,Employment change,"Female,19_24",-36828,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
CZ,wage,2,Employment change,"Female,19_24",-60865,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
CZ,wage,3,Employment change,"Female,19_24",-52736,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
CZ,wage,4,Employment change,"Female,19_24",64306,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
CZ,wage,5,Employment change,"Female,19_24",65718,Gender,Female,2019–2024,Job-wage,High,female,job-wage
DE,educ,1,Employment change,"Female,19_24",-251600,Gender,Female,2019–2024,Education,Low,female,education
DE,educ,2,Employment change,"Female,19_24",-368365,Gender,Female,2019–2024,Education,Mid-low,female,education
DE,educ,3,Employment change,"Female,19_24",400598,Gender,Female,2019–2024,Education,Mid,female,education
DE,educ,4,Employment change,"Female,19_24",-1120492,Gender,Female,2019–2024,Education,Mid-high,female,education
DE,educ,5,Employment change,"Female,19_24",1393507,Gender,Female,2019–2024,Education,High,female,education
DE,jobq,1,Employment change,"Female,19_24",-124658,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
DE,jobq,2,Employment change,"Female,19_24",-71288,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
DE,jobq,3,Employment change,"Female,19_24",-549560,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
DE,jobq,4,Employment change,"Female,19_24",530131,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
DE,jobq,5,Employment change,"Female,19_24",269022,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
DE,wage,1,Employment change,"Female,19_24",-399207,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
DE,wage,2,Employment change,"Female,19_24",-218156,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
DE,wage,3,Employment change,"Female,19_24",-410517,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
DE,wage,4,Employment change,"Female,19_24",262256,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
DE,wage,5,Employment change,"Female,19_24",819271,Gender,Female,2019–2024,Job-wage,High,female,job-wage
DK,educ,1,Employment change,"Female,19_24",-1209,Gender,Female,2019–2024,Education,Low,female,education
DK,educ,2,Employment change,"Female,19_24",-7202,Gender,Female,2019–2024,Education,Mid-low,female,education
DK,educ,3,Employment change,"Female,19_24",20625,Gender,Female,2019–2024,Education,Mid,female,education
DK,educ,4,Employment change,"Female,19_24",20593,Gender,Female,2019–2024,Education,Mid-high,female,education
DK,educ,5,Employment change,"Female,19_24",42277,Gender,Female,2019–2024,Education,High,female,education
DK,jobq,1,Employment change,"Female,19_24",-2535,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
DK,jobq,2,Employment change,"Female,19_24",-261,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
DK,jobq,3,Employment change,"Female,19_24",12197,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
DK,jobq,4,Employment change,"Female,19_24",-10316,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
DK,jobq,5,Employment change,"Female,19_24",75998,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
DK,wage,1,Employment change,"Female,19_24",-6100,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
DK,wage,2,Employment change,"Female,19_24",2682,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
DK,wage,3,Employment change,"Female,19_24",16861,Gender,Female,2019–2024,Job-wage,Mid,female,job-wage
DK,wage,4,Employment change,"Female,19_24",12605,Gender,Female,2019–2024,Job-wage,Mid-high,female,job-wage
DK,wage,5,Employment change,"Female,19_24",49035,Gender,Female,2019–2024,Job-wage,High,female,job-wage
EE,educ,1,Employment change,"Female,19_24",-5739,Gender,Female,2019–2024,Education,Low,female,education
EE,educ,2,Employment change,"Female,19_24",2136,Gender,Female,2019–2024,Education,Mid-low,female,education
EE,educ,3,Employment change,"Female,19_24",9497,Gender,Female,2019–2024,Education,Mid,female,education
EE,educ,4,Employment change,"Female,19_24",3463,Gender,Female,2019–2024,Education,Mid-high,female,education
EE,educ,5,Employment change,"Female,19_24",14422,Gender,Female,2019–2024,Education,High,female,education
EE,jobq,1,Employment change,"Female,19_24",-5135,Gender,Female,2019–2024,Broad job quality,Low,female,broad job quality
EE,jobq,2,Employment change,"Female,19_24",-1314,Gender,Female,2019–2024,Broad job quality,Mid-low,female,broad job quality
EE,jobq,3,Employment change,"Female,19_24",17570,Gender,Female,2019–2024,Broad job quality,Mid,female,broad job quality
EE,jobq,4,Employment change,"Female,19_24",5473,Gender,Female,2019–2024,Broad job quality,Mid-high,female,broad job quality
EE,jobq,5,Employment change,"Female,19_24",7185,Gender,Female,2019–2024,Broad job quality,High,female,broad job quality
EE,wage,1,Employment change,"Female,19_24",8886,Gender,Female,2019–2024,Job-wage,Low,female,job-wage
EE,wage,2,Employment change,"Female,19_24",1527,Gender,Female,2019–2024,Job-wage,Mid-low,female,job-wage
