Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Czechia,CZ,Foreign born,0.213697284,763
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Czechia,CZ,Native,0.085219324,17080
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Germany,DE,Foreign born,0.167631418,11353
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Germany,DE,Native,0.137990236,62018
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Denmark,DK,Foreign born,0.30008021,916
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Denmark,DK,Native,0.13833724,10896
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Estonia,EE,Foreign born,0.130159453,1256
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Estonia,EE,Native,0.068645261,11392
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Greece,EL,Foreign born,0.412235647,1152
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Greece,EL,Native,0.276241004,21784
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Spain,ES,Foreign born,0.2574099,7001
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Spain,ES,Native,0.055299226,60227
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Finland,FI,Foreign born,0.09302891,1187
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Finland,FI,Native,0.051536046,19837
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,France,FR,Foreign born,0.19972001,3746
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,France,FR,Native,0.134181529,34031
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Croatia,HR,Foreign born,0.071141891,2026
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Croatia,HR,Native,0.037344899,18312
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Hungary,HU,Foreign born,0.116736673,357
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Hungary,HU,Native,0.084584504,17935
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Ireland,IE,Foreign born,0.132353976,1254
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Ireland,IE,Native,0.027618134,8945
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Italy,IT,Foreign born,0.166326165,4584
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Italy,IT,Native,0.043843627,54726
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Lithuania,LT,Foreign born,0.101954199,856
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Lithuania,LT,Native,0.048772689,11601
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Luxembourg,LU,Foreign born,0.375266314,4535
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Luxembourg,LU,Native,0.317511857,5371
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Latvia,LV,Foreign born,0.181624442,1407
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Latvia,LV,Native,0.117091358,10844
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Malta,MT,Foreign born,0.157579675,873
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Malta,MT,Native,0.023730254,10120
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Netherlands,NL,Foreign born,0.20679003,1728
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Netherlands,NL,Native,0.077644326,24572
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Poland,PL,Foreign born,0.295317441,707
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Poland,PL,Native,0.112970263,42888
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Portugal,PT,Foreign born,0.16376245,2440
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Portugal,PT,Native,0.038656183,31198
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Romania,RO,Foreign born,0.145846128,9
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Romania,RO,Native,0.091650806,16707
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Sweden,SE,Foreign born,0.211650982,3523
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Sweden,SE,Native,0.11437954,18331
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Slovenia,SI,Foreign born,0.088574208,1988
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Slovenia,SI,Native,0.031934548,21183
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Slovakia,SK,Foreign born,0.108846262,219
Affordability,Housing cost overburden rate (>40% of income),Foreign or native born,Slovakia,SK,Native,0.058629088,13426
Affordability,Housing cost overburden rate (>40% of income),Education level,Austria,AT,Primary education,0.203761175,69
Affordability,Housing cost overburden rate (>40% of income),Education level,Austria,AT,Lower secondary,0.077324145,1611
Affordability,Housing cost overburden rate (>40% of income),Education level,Austria,AT,Upper secondary,0.045984484,4826
Affordability,Housing cost overburden rate (>40% of income),Education level,Austria,AT,"Post-secondary, non tertiary",0.054202281,307
Affordability,Housing cost overburden rate (>40% of income),Education level,Austria,AT,Tertiary education,0.068822324,3680
Affordability,Housing cost overburden rate (>40% of income),Education level,Belgium,BE,None or Pre-primary,0.178085491,213
Affordability,Housing cost overburden rate (>40% of income),Education level,Belgium,BE,Primary education,0.166613907,719
Affordability,Housing cost overburden rate (>40% of income),Education level,Belgium,BE,Lower secondary,0.113565996,1720
Affordability,Housing cost overburden rate (>40% of income),Education level,Belgium,BE,Upper secondary,0.086692028,3962
Affordability,Housing cost overburden rate (>40% of income),Education level,Belgium,BE,"Post-secondary, non tertiary",0.073641494,138
Affordability,Housing cost overburden rate (>40% of income),Education level,Belgium,BE,Tertiary education,0.059626143,4855
Affordability,Housing cost overburden rate (>40% of income),Education level,Bulgaria,BG,None or Pre-primary,0.20881018,187
Affordability,Housing cost overburden rate (>40% of income),Education level,Bulgaria,BG,Primary education,0.208189726,542
Affordability,Housing cost overburden rate (>40% of income),Education level,Bulgaria,BG,Lower secondary,0.193740219,3065
Affordability,Housing cost overburden rate (>40% of income),Education level,Bulgaria,BG,Upper secondary,0.105229124,8549
Affordability,Housing cost overburden rate (>40% of income),Education level,Bulgaria,BG,"Post-secondary, non tertiary",0.235769048,86
Affordability,Housing cost overburden rate (>40% of income),Education level,Bulgaria,BG,Tertiary education,0.050529204,3600
Affordability,Housing cost overburden rate (>40% of income),Education level,Cyprus,CY,None or Pre-primary,0.044612136,353
Affordability,Housing cost overburden rate (>40% of income),Education level,Cyprus,CY,Primary education,0.025012201,1212
Affordability,Housing cost overburden rate (>40% of income),Education level,Cyprus,CY,Lower secondary,0.023039337,871
Affordability,Housing cost overburden rate (>40% of income),Education level,Cyprus,CY,Upper secondary,0.028260663,3223
Affordability,Housing cost overburden rate (>40% of income),Education level,Cyprus,CY,"Post-secondary, non tertiary",0.027518837,196
Affordability,Housing cost overburden rate (>40% of income),Education level,Cyprus,CY,Tertiary education,0.028144406,3129
Affordability,Housing cost overburden rate (>40% of income),Education level,Czechia,CZ,None or Pre-primary,0.190479442,12
Affordability,Housing cost overburden rate (>40% of income),Education level,Czechia,CZ,Primary education,0.129655883,27
Affordability,Housing cost overburden rate (>40% of income),Education level,Czechia,CZ,Lower secondary,0.135923937,1824
Affordability,Housing cost overburden rate (>40% of income),Education level,Czechia,CZ,Upper secondary,0.094286144,10346
Affordability,Housing cost overburden rate (>40% of income),Education level,Czechia,CZ,Tertiary education,0.059104383,2971
Affordability,Housing cost overburden rate (>40% of income),Education level,Germany,DE,Primary education,0.180623293,3150
Affordability,Housing cost overburden rate (>40% of income),Education level,Germany,DE,Lower secondary,0.162573621,10162
Affordability,Housing cost overburden rate (>40% of income),Education level,Germany,DE,Upper secondary,0.16038245,24917
Affordability,Housing cost overburden rate (>40% of income),Education level,Germany,DE,"Post-secondary, non tertiary",0.13397944,6503
Affordability,Housing cost overburden rate (>40% of income),Education level,Germany,DE,Tertiary education,0.117804378,17871
Affordability,Housing cost overburden rate (>40% of income),Education level,Denmark,DK,Primary education,0.197586015,679
Affordability,Housing cost overburden rate (>40% of income),Education level,Denmark,DK,Lower secondary,0.171113551,1378
Affordability,Housing cost overburden rate (>40% of income),Education level,Denmark,DK,Upper secondary,0.18547681,4238
Affordability,Housing cost overburden rate (>40% of income),Education level,Denmark,DK,"Post-secondary, non tertiary",0.077219822,31
Affordability,Housing cost overburden rate (>40% of income),Education level,Denmark,DK,Tertiary education,0.133143514,3908
Affordability,Housing cost overburden rate (>40% of income),Education level,Estonia,EE,None or Pre-primary,0,14
Affordability,Housing cost overburden rate (>40% of income),Education level,Estonia,EE,Primary education,0.071717925,142
Affordability,Housing cost overburden rate (>40% of income),Education level,Estonia,EE,Lower secondary,0.086402819,1593
Affordability,Housing cost overburden rate (>40% of income),Education level,Estonia,EE,Upper secondary,0.096190169,3446
Affordability,Housing cost overburden rate (>40% of income),Education level,Estonia,EE,"Post-secondary, non tertiary",0.093090445,783
Affordability,Housing cost overburden rate (>40% of income),Education level,Estonia,EE,Tertiary education,0.068082213,3585
Affordability,Housing cost overburden rate (>40% of income),Education level,Greece,EL,None or Pre-primary,0.468064159,800
Affordability,Housing cost overburden rate (>40% of income),Education level,Greece,EL,Primary education,0.3423796,4824
Affordability,Housing cost overburden rate (>40% of income),Education level,Greece,EL,Lower secondary,0.333462924,2187
Affordability,Housing cost overburden rate (>40% of income),Education level,Greece,EL,Upper secondary,0.283484459,6842
Affordability,Housing cost overburden rate (>40% of income),Education level,Greece,EL,"Post-secondary, non tertiary",0.273957878,965
Affordability,Housing cost overburden rate (>40% of income),Education level,Greece,EL,Tertiary education,0.195498124,4559
Affordability,Housing cost overburden rate (>40% of income),Education level,Spain,ES,None or Pre-primary,0.069213867,3456
Affordability,Housing cost overburden rate (>40% of income),Education level,Spain,ES,Primary education,0.073256806,6306
Affordability,Housing cost overburden rate (>40% of income),Education level,Spain,ES,Lower secondary,0.089283675,13263
Affordability,Housing cost overburden rate (>40% of income),Education level,Spain,ES,Upper secondary,0.100782759,13731
