Title,Country,Year,Breakdown,Value,Flag,ID,Source,Notes
Nutrition,Poland,2021,Non-AROPE,0.3,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Portugal,2021,AROPE,0,n,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Portugal,2021,Non-AROPE,0,n,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Portugal,2021,AROPE,1.9,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Portugal,2021,Non-AROPE,0,n,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Romania,2021,AROPE,33.9,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Romania,2021,Non-AROPE,1.7,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Romania,2021,AROPE,24.6,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Romania,2021,Non-AROPE,1.2,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovakia,2021,AROPE,24.2,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovakia,2021,Non-AROPE,1.9,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovakia,2021,AROPE,20.1,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovakia,2021,Non-AROPE,1,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovenia,2021,AROPE,4.4,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovenia,2021,Non-AROPE,0.2,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovenia,2021,AROPE,5.2,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Slovenia,2021,Non-AROPE,0.1,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Spain,2021,AROPE,8.3,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Spain,2021,Non-AROPE,0.2,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Spain,2021,AROPE,5.8,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Spain,2021,Non-AROPE,0.1,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Sweden,2021,AROPE,1,,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Sweden,2021,Non-AROPE,0,n,"Share of children aged under 16 unable to have a meal with meat, chicken, fish (or vegetarian equivalent) at least once a day due to financial reasons",Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Sweden,2021,AROPE,1.2,,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Sweden,2021,Non-AROPE,0,n,Share of children aged under 16 unable to have fresh fruits and vegetables once a day due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Nutrition,Austria,2022,High family affluence,41.75855086,,Share of children aged 13 who eat breakfast on weekdays by level of family affluence,HSBC - World Health Organization,"HSBC: Health Behaviour in School-aged Children study. The Family Affluence Scale III (FAS III) is a composite measure of material wealth based on six individual items. It serves as a socioeconomic proxy for family wealth in contexts where reliable objective data are difficult to obtain, particularly in youth surveys where parental reports of income or wealth are unavailable."
Nutrition,Austria,2022,Low family affluence,38.24107683,,Share of children aged 13 who eat breakfast on weekdays by level of family affluence,HSBC - World Health Organization,"HSBC: Health Behaviour in School-aged Children study. The Family Affluence Scale III (FAS III) is a composite measure of material wealth based on six individual items. It serves as a socioeconomic proxy for family wealth in contexts where reliable objective data are difficult to obtain, particularly in youth surveys where parental reports of income or wealth are unavailable."
Nutrition,Austria,2022,High family affluence,15.80841639,,Share of children aged 13 who drink soft drinks daily by level of family affluence,HSBC - World Health Organization,"HSBC: Health Behaviour in School-aged Children study. The Family Affluence Scale III (FAS III) is a composite measure of material wealth based on six individual items. It serves as a socioeconomic proxy for family wealth in contexts where reliable objective data are difficult to obtain, particularly in youth surveys where parental reports of income or wealth are unavailable."
Nutrition,Austria,2022,Low family affluence,26.842723,,Share of children aged 13 who drink soft drinks daily by level of family affluence,HSBC - World Health Organization,"HSBC: Health Behaviour in School-aged Children study. The Family Affluence Scale III (FAS III) is a composite measure of material wealth based on six individual items. It serves as a socioeconomic proxy for family wealth in contexts where reliable objective data are difficult to obtain, particularly in youth surveys where parental reports of income or wealth are unavailable."
